"station_in","station_out","value","shortest_paths"
"创新中路","松江体育中心",2,30
"创新中路","松江大学城",5,28
"创新中路","松江新城",3,29
"创新中路","枫桥路",2,18
"创新中路","桂林路",15,18
"创新中路","桃浦新村",1,24
"创新中路","武威路",1,23
"创新中路","武宁路",1,17
"创新中路","殷高西路",4,20
"创新中路","民生路",6,10
"创新中路","水城路",3,20
"创新中路","汉中路",5,14
"创新中路","江月路",1,16
"创新中路","江浦公园",1,12
"创新中路","江浦路",7,17
"创新中路","江湾体育场",2,19
"创新中路","江湾镇",3,19
"创新中路","江苏路",16,15
"创新中路","汶水路",3,19
"创新中路","沈杜公路",2,18
"创新中路","泗泾",8,25
"创新中路","浦三路",3,9
"创新中路","浦东国际机场",13,6
"创新中路","浦东大道",11,9
"创新中路","浦江镇",4,15
"创新中路","浦电路",30,9
"创新中路","海伦路",11,13
"创新中路","海天三路",4,5
"创新中路","淞发路",2,22
"创新中路","淞虹路",22,20
"创新中路","港城路",1,24
"创新中路","源深体育中心",9,9
"创新中路","滴水湖",1,17
"创新中路","漕宝路",6,18
"创新中路","漕河泾开发区",16,19
"创新中路","漕溪路",1,18
"创新中路","潘广路",2,30
"创新中路","灵岩南路",2,13
"创新中路","白银路",3,28
"创新中路","真如",3,19
"创新中路","石龙路",3,20
"创新中路","紫藤路",1,23
"创新中路","罗南新村",2,31
"创新中路","罗山路",1,7
"创新中路","美兰湖",1,32
"创新中路","翔殷路",2,21
"创新中路","耀华路",6,11
"创新中路","老西门",2,12
"创新中路","联航路",1,17
"创新中路","肇嘉浜路",7,15
"创新中路","航头东",2,10
"创新中路","芦恒路",1,14
"创新中路","花木路",8,6
"创新中路","花桥",1,34
"创新中路","芳华路",8,6
"创新中路","莘庄",5,23
"创新中路","莲花路",6,21
"创新中路","蓝村路",7,10
"创新中路","虹口足球场",5,16
"创新中路","虹桥1号航站楼",1,22
"创新中路","虹桥2号航站楼",6,21
"创新中路","虹桥火车站",22,22
"创新中路","虹桥路",3,17
"创新中路","行知路",2,21
"创新中路","衡山路",2,16
"创新中路","西藏北路",4,15
"创新中路","西藏南路",7,12
"创新中路","豫园",4,12
"创新中路","赤峰路",1,17
"创新中路","远东大道",7,4
"创新中路","通河新村",2,22
"创新中路","邮电新村",1,14
"创新中路","醉白池",3,31
"创新中路","金桥路",1,14
"创新中路","金沙江西路",2,22
"创新中路","金沙江路",5,17
"创新中路","金科路",46,3
"创新中路","金运路",1,23
"创新中路","锦江乐园",1,20
"创新中路","锦绣路",7,7
"创新中路","镇坪路",4,17
"创新中路","长寿路",5,16
"创新中路","长江南路",2,21
"创新中路","长清路",9,12
"创新中路","陆家嘴",43,10
"创新中路","陆家浜路",6,11
"创新中路","陕西南路",6,14
"创新中路","隆德路",2,16
"创新中路","静安寺",27,14
"创新中路","顾村公园",5,28
"创新中路","颛桥",2,26
"创新中路","马当路",9,12
"创新中路","马陆",4,26
"创新中路","高科西路",5,9
"创新中路","高青路",4,11
"创新中路","鲁班路",3,13
"创新中路","鹤沙航城",1,9
"创新中路","黄兴路",2,18
"创新中路","黄陂南路",9,13
"创新中路","龙华中路",5,14
"创新中路","龙柏新村",1,22
"创新中路","龙溪路",2,21
"创新中路","龙阳路",27,5
"剑川路","七宝",5,17
"剑川路","三林",2,18
"剑川路","三林东",5,19
"剑川路","三门路",2,28
"剑川路","上海体育场",24,12
"剑川路","上海体育馆",120,11
"剑川路","上海儿童医学中心",1,20
"剑川路","上海动物园",2,18
"剑川路","上海南站",120,9
"剑川路","上海大学",6,26
"剑川路","上海汽车城",1,29
"剑川路","上海火车站",102,19
"剑川路","上海科技馆",5,21
"剑川路","上海西站",5,19
"剑川路","上海赛车场",3,27
"剑川路","上海野生动物园",2,27
"剑川路","上海马戏城",19,22
"剑川路","世纪公园",5,22
"剑川路","世纪大道",14,20
"剑川路","东安路",20,13
"剑川路","东宝兴路",9,21
"剑川路","东川路",88,1
"剑川路","东昌路",17,20
"剑川路","东明路",1,20
"剑川路","东陆路",1,28
"剑川路","东靖路",4,30
"剑川路","中兴路",9,19
"剑川路","中山公园",59,15
"剑川路","中山北路",14,20
"剑川路","中春路",1,18
"剑川路","中潭路",8,18
"剑川路","丰庄",8,20
"剑川路","临平路",5,22
"剑川路","临沂新村",1,20
"剑川路","临港大道",2,31
"剑川路","九亭",12,19
"剑川路","云台路",1,18
"剑川路","云山路",3,25
"剑川路","云锦路",1,15
"剑川路","五洲大道",1,31
"剑川路","五莲路",1,28
"剑川路","五角场",7,26
"剑川路","交通大学",11,13
"剑川路","人民广场",136,17
"剑川路","伊犁路",11,15
"剑川路","佘山",7,21
"剑川路","光明路",1,32
"剑川路","共富新村",16,28
"剑川路","共康路",20,25
"剑川路","凌兆新村",1,18
"剑川路","刘行",3,29
"剑川路","剑川路",43,0
"剑川路","北新泾",5,18
"剑川路","北桥",116,1
"剑川路","北洋泾路",3,23
"剑川路","华夏东路",4,29
"剑川路","华宁路",127,3
"剑川路","南京东路",22,18
"剑川路","南京西路",18,16
"剑川路","南浦大桥",7,17
"剑川路","南翔",15,24
"剑川路","南陈路",1,25
"剑川路","博兴路",2,27
"剑川路","友谊西路",3,30
"剑川路","友谊路",3,32
"剑川路","合川路",29,15
"剑川路","同济大学",9,24
"剑川路","周浦东",2,23
"剑川路","呼兰路",5,27
"剑川路","唐镇",4,27
"剑川路","商城路",17,19
"剑川路","嘉善路",9,14
"剑川路","嘉定北",6,29
"剑川路","嘉定新城",2,26
"剑川路","嘉定西",2,28
"剑川路","四川北路",8,20
"剑川路","四平路",4,23
"剑川路","国权路",5,25
"剑川路","国际客运中心",4,20
"剑川路","场中路",10,23
"剑川路","塘桥",32,18
"剑川路","外环路",60,6
"剑川路","外高桥保税区北",1,35
"剑川路","外高桥保税区南",2,33
"剑川路","大世界",16,18
"剑川路","大华三路",7,20
"剑川路","大场镇",4,22
"剑川路","大木桥路",13,14
"剑川路","大柏树",9,23
"剑川路","大渡河路",6,17
"剑川路","大连路",8,22
"剑川路","天潼路",18,19
"剑川路","威宁路",9,17
"剑川路","娄山关路",21,16
"剑川路","嫩江路",3,30
"剑川路","宁国路",6,24
"剑川路","安亭",2,30
"剑川路","宋园路",6,14
"剑川路","宜山路",43,12
"剑川路","宝安公路",5,29
"剑川路","宝山路",8,20
"剑川路","富锦路",4,31
"剑川路","小南门",13,18
"剑川路","岚皋路",8,18
"剑川路","川沙",1,30
"剑川路","市光路",3,31
"剑川路","常熟路",48,14
"剑川路","广兰路",20,26
"剑川路","延吉中路",4,27
"剑川路","延安西路",41,14
"剑川路","延长路",22,21
"剑川路","张江高科",23,24
"剑川路","彭浦新村",17,24
"剑川路","徐家汇",198,12
"剑川路","徐泾东",12,22
"剑川路","御桥",7,21
"剑川路","德平路",1,24
"剑川路","惠南",1,28
"剑川路","惠南东",1,29
"剑川路","成山路",3,18
"剑川路","打浦桥",25,15
"剑川路","文井路",174,4
"剑川路","新村路",10,19
"剑川路","新江湾城",1,30
"剑川路","新闸路",19,18
"剑川路","昌平路",20,16
"剑川路","星中路",2,16
"剑川路","春申路",121,4
"剑川路","曲阜路",14,18
"剑川路","曲阳路",9,22
"剑川路","曹杨路",27,16
"剑川路","李子园路",5,20
"剑川路","杨思",3,18
"剑川路","杨树浦路",10,22
"剑川路","杨高中路",13,21
"剑川路","杨高北路",2,30
"剑川路","杨高南路",8,20
"剑川路","松江大学城",4,23
"剑川路","松江新城",1,24
"剑川路","枫桥路",9,17
"剑川路","桂林路",22,13
"剑川路","桃浦新村",2,23
"剑川路","武威路",2,22
"剑川路","殷高东路",1,29
"剑川路","殷高西路",7,25
"剑川路","民生路",3,22
"剑川路","水产路",5,30
"剑川路","水城路",1,16
"剑川路","汉中路",29,19
"剑川路","江月路",2,21
"剑川路","江杨北路",1,34
"剑川路","江浦公园",3,23
"剑川路","江浦路",5,25
"剑川路","江湾体育场",14,27
"剑川路","江湾镇",10,24
"剑川路","江苏路",19,14
"剑川路","汶水路",39,23
"剑川路","沈杜公路",1,23
"剑川路","泗泾",4,20
"剑川路","洲海路",1,32
"剑川路","浦三路",5,20
"剑川路","浦东国际机场",9,34
"剑川路","浦东大道",14,21
"剑川路","浦电路",29,20
"剑川路","海伦路",4,21
"剑川路","淞发路",1,27
"剑川路","淞虹路",21,19
"剑川路","源深体育中心",4,21
"剑川路","漕宝路",102,10
"剑川路","漕河泾开发区",57,14
"剑川路","漕溪路",4,12
"剑川路","潘广路",1,30
"剑川路","灵岩南路",1,18
"剑川路","爱国路",4,26
"剑川路","申江路",1,32
"剑川路","白银路",3,27
"剑川路","真北路",12,18
"剑川路","真如",1,18
"剑川路","石龙路",17,10
"剑川路","祁连山南路",5,19
"剑川路","祁连山路",4,21
"剑川路","紫藤路",3,19
"剑川路","罗南新村",3,31
"剑川路","罗山路",2,22
"剑川路","美兰湖",4,32
"剑川路","翔殷路",9,29
"剑川路","耀华路",4,17
"剑川路","老西门",4,17
"剑川路","肇嘉浜路",34,13
"剑川路","航津路",2,34
"剑川路","花木路",12,24
"剑川路","花桥",5,33
"剑川路","芳华路",7,22
"剑川路","莘庄",798,5
"剑川路","莲花路",236,7
"剑川路","蓝村路",15,19
"剑川路","虹口足球场",17,21
"剑川路","虹桥1号航站楼",3,19
"剑川路","虹桥2号航站楼",6,20
"剑川路","虹桥火车站",12,21
"剑川路","虹桥路",42,13
"剑川路","行知路",5,21
"剑川路","衡山路",32,13
"剑川路","西藏北路",6,20
"剑川路","西藏南路",21,16
"剑川路","豫园",9,18
"剑川路","赤峰路",5,22
"剑川路","通河新村",12,26
"剑川路","邮电新村",2,22
"剑川路","醉白池",1,26
"剑川路","金平路",112,2
"剑川路","金桥路",8,26
"剑川路","金沙江西路",1,21
"剑川路","金沙江路",28,16
"剑川路","金海路",5,33
"剑川路","金科路",25,25
"剑川路","金运路",5,22
"剑川路","铁力路",2,33
"剑川路","银都路",155,3
"剑川路","锦江乐园",132,8
"剑川路","锦绣路",3,21
"剑川路","镇坪路",8,17
"剑川路","长寿路",17,17
"剑川路","长江南路",2,26
"剑川路","长清路",1,16
"剑川路","闵行开发区",152,5
"剑川路","陆家嘴",58,19
"剑川路","陆家浜路",14,17
"剑川路","陕西南路",84,15
"剑川路","隆德路",9,15
"剑川路","隆昌路",3,25
"剑川路","静安寺",51,15
"剑川路","鞍山新村",2,24
"剑川路","顾村公园",16,28
"剑川路","颛桥",249,2
"剑川路","马当路",12,16
"剑川路","马陆",4,25
"剑川路","高科西路",4,19
"剑川路","高青路",1,21
"剑川路","鲁班路",18,15
"剑川路","黄兴公园",1,28
"剑川路","黄兴路",6,26
"剑川路","黄陂南路",92,16
"剑川路","龙华",2,14
"剑川路","龙华中路",7,14
"剑川路","龙柏新村",6,18
"剑川路","龙溪路",2,17
"剑川路","龙漕路",13,11
"剑川路","龙耀路",2,16
"剑川路","龙阳路",13,23
"北新泾","七宝",5,11
"北新泾","三林",32,12
"北新泾","三林东",29,13
"北新泾","三门路",9,17
"北新泾","上南路",7,13
"北新泾","上大路",16,13
"北新泾","上海体育场",70,8
"北新泾","上海体育馆",74,7
"北新泾","上海儿童医学中心",15,14
"北新泾","上海动物园",1,4
"北新泾","上海南站",89,9
"北新泾","上海图书馆",10,6
"北新泾","上海大学",28,15
"北新泾","上海汽车城",9,18
"北新泾","上海游泳馆",25,7
"北新泾","上海火车站",147,8
"北新泾","上海科技馆",97,12
"北新泾","上海西站",11,8
"北新泾","上海赛车场",28,16
"北新泾","上海野生动物园",9,21
"北新泾","上海马戏城",74,11
"北新泾","世纪公园",68,13
"北新泾","世纪大道",246,11
"北新泾","东安路",60,8
"北新泾","东宝兴路",43,10
"北新泾","东川路",13,19
"北新泾","东方体育中心",9,11
"北新泾","东昌路",391,10
"北新泾","东明路",14,15
"北新泾","东陆路",4,18
"北新泾","东靖路",12,20
"北新泾","中兴路",38,9
"北新泾","中华艺术宫",7,12
"北新泾","中山公园",1221,3
"北新泾","中山北路",37,9
"北新泾","中春路",2,12
"北新泾","中潭路",44,7
"北新泾","丰庄",3,8
"北新泾","临平路",40,11
"北新泾","临沂新村",20,15
"北新泾","临港大道",5,25
"北新泾","九亭",13,13
"北新泾","书院",3,24
"北新泾","云台路",9,13
"北新泾","云山路",24,16
"北新泾","云锦路",8,9
"北新泾","五洲大道",4,21
"北新泾","五莲路",10,19
"北新泾","五角场",32,15
"北新泾","交通大学",104,5
"北新泾","人民广场",855,7
"北新泾","伊犁路",7,7
"北新泾","佘山",7,15
"北新泾","兆丰路",10,20
"北新泾","光明路",10,21
"北新泾","共富新村",38,17
"北新泾","共康路",44,14
"北新泾","凌兆新村",10,12
"北新泾","凌空路",7,22
"北新泾","刘行",11,18
"北新泾","创新中路",3,19
"北新泾","剑川路",6,18
"北新泾","北新泾",117,0
"北新泾","北桥",7,17
"北新泾","北洋泾路",15,14
"北新泾","华夏东路",18,20
"北新泾","华夏中路",1,15
"北新泾","华夏西路",4,14
"北新泾","华宁路",5,21
"北新泾","南京东路",673,8
"北新泾","南京西路",898,6
"北新泾","南浦大桥",33,12
"北新泾","南翔",58,13
"北新泾","南陈路",13,14
"北新泾","博兴路",21,18
"北新泾","友谊西路",4,19
"北新泾","友谊路",15,22
"北新泾","合川路",21,9
"北新泾","同济大学",28,13
"北新泾","后滩",9,10
"北新泾","周浦东",19,17
"北新泾","呼兰路",22,16
"北新泾","唐镇",37,18
"北新泾","商城路",26,12
"北新泾","嘉善路",46,8
"北新泾","嘉定北",48,18
"北新泾","嘉定新城",27,15
"北新泾","嘉定西",20,17
"北新泾","四川北路",66,10
"北新泾","四平路",27,12
"北新泾","国权路",27,14
"北新泾","国际客运中心",27,10
"北新泾","场中路",25,12
"北新泾","塘桥",51,13
"北新泾","复兴岛",1,17
"北新泾","外环路",11,12
"北新泾","外高桥保税区北",13,25
"北新泾","外高桥保税区南",23,23
"北新泾","大世界",131,8
"北新泾","大华三路",46,9
"北新泾","大场镇",9,11
"北新泾","大木桥路",47,9
"北新泾","大柏树",70,13
"北新泾","大渡河路",3,5
"北新泾","大连路",74,12
"北新泾","天潼路",94,9
"北新泾","威宁路",275,1
"北新泾","娄山关路",960,2
"北新泾","嫩江路",28,19
"北新泾","宁国路",18,14
"北新泾","安亭",16,19
"北新泾","宋园路",5,6
"北新泾","宜山路",132,6
"北新泾","宝安公路",11,18
"北新泾","宝山路",33,9
"北新泾","宝杨路",6,21
"北新泾","富锦路",21,20
"北新泾","小南门",34,11
"北新泾","岚皋路",34,7
"北新泾","川沙",32,21
"北新泾","巨峰路",19,19
"北新泾","市光路",16,20
"北新泾","常熟路",96,6
"北新泾","广兰路",101,17
"北新泾","延吉中路",44,16
"北新泾","延安西路",98,4
"北新泾","延长路",73,10
"北新泾","张华浜",1,18
"北新泾","张江高科",218,15
"北新泾","彭浦新村",46,13
"北新泾","徐家汇",163,6
"北新泾","徐泾东",1047,4
"北新泾","御桥",27,15
"北新泾","德平路",25,15
"北新泾","惠南",20,22
"北新泾","惠南东",3,23
"北新泾","成山路",20,13
"北新泾","打浦桥",103,9
"北新泾","提篮桥",17,11
"北新泾","文井路",4,22
"北新泾","新场",13,20
"北新泾","新天地",41,8
"北新泾","新村路",49,8
"北新泾","新江湾城",4,19
"北新泾","新闸路",34,8
"北新泾","昌吉东路",5,17
"北新泾","昌平路",88,6
"北新泾","星中路",6,10
"北新泾","春申路",1,14
"北新泾","曲阜路",39,8
"北新泾","曲阳路",45,12
"北新泾","曹杨路",102,5
"北新泾","李子园路",19,9
"北新泾","杨思",17,12
"北新泾","杨树浦路",52,13
"北新泾","杨高中路",42,12
"北新泾","杨高北路",2,20
"北新泾","杨高南路",32,15
"北新泾","松江体育中心",5,19
"北新泾","松江南站",1,21
"北新泾","松江大学城",13,17
"北新泾","松江新城",5,18
"北新泾","枫桥路",45,6
"北新泾","桂林路",51,7
"北新泾","桃浦新村",24,12
"北新泾","武威路",6,11
"北新泾","武宁路",15,6
"北新泾","殷高西路",25,15
"北新泾","民生路",26,13
"北新泾","水产路",8,20
"北新泾","汉中路",84,9
"北新泾","江月路",20,15
"北新泾","江杨北路",11,24
"北新泾","江浦公园",12,13
"北新泾","江浦路",29,14
"北新泾","江湾体育场",48,16
"北新泾","江湾镇",45,14
"北新泾","江苏路",865,4
"北新泾","汶水路",56,12
"北新泾","沈杜公路",43,17
"北新泾","泗泾",15,14
"北新泾","洞泾",2,16
"北新泾","洲海路",4,22
"北新泾","浦三路",10,14
"北新泾","浦东国际机场",85,25
"北新泾","浦东大道",46,12
"北新泾","浦江镇",16,14
"北新泾","浦电路",141,12
"北新泾","海伦路",50,10
"北新泾","海天三路",17,24
"北新泾","淞发路",12,17
"北新泾","淞滨路",19,19
"北新泾","淞虹路",396,1
"北新泾","港城路",5,26
"北新泾","源深体育中心",36,12
"北新泾","滴水湖",5,26
"北新泾","漕宝路",38,8
"北新泾","漕河泾开发区",60,8
"北新泾","漕溪路",57,7
